Company,Agent ID,Agent Name,Call ID,Customer ID,Call Start Time,Call End Time,Call Duration (seconds),Timestamp,Call Status,Call Type,Language,Region,Queue Name,Resolution Status,Hold Time (seconds),Talk Time (seconds),Wrap-up Time (seconds)
BioHealth,Unknown,Unknown,CALL-103262,CUST-2497,2026-07-04 14:57:20,2026-07-04 14:57:45,25,2026-07-04 14:57:20,Missed,Outbound,French,West,Tech Support,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-103263,CUST-9414,2026-07-05 21:23:12,2026-07-05 21:25:49,157,2026-07-05 21:23:12,Answered,Outbound,German,South,Tech Support,Escalated,15,137,5
AeroCorp,A102,Bob Johnson,CALL-103264,CUST-3532,2026-07-17 10:06:28,2026-07-17 10:11:17,289,2026-07-17 10:06:28,Answered,Outbound,English,South,Tech Support,Unresolved,16,259,14
CloudTech,C301,George Clark,CALL-103265,CUST-1448,2026-07-02 05:24:08,2026-07-02 05:26:43,155,2026-07-02 05:24:08,Answered,Inbound,French,North,Account Queries,Resolved,11,142,2
EcoEnergy,E501,Molly Hooper,CALL-103266,CUST-8672,2026-07-13 14:54:38,2026-07-13 14:59:20,282,2026-07-13 14:54:38,Answered,Inbound,German,East,Account Queries,Escalated,33,219,30
DeltaFinance,Unknown,Unknown,CALL-103267,CUST-2585,2026-07-15 10:16:22,2026-07-15 10:16:49,27,2026-07-15 10:16:22,Missed,Inbound,German,North,General Sales,Unresolved,0,0,0
AeroCorp,A101,Alice Smith,CALL-103268,CUST-6365,2026-07-08 08:17:35,2026-07-08 08:22:02,267,2026-07-08 08:17:35,Answered,Inbound,Spanish,South,Account Queries,Resolved,21,210,36
DeltaFinance,D402,Karen Page,CALL-103269,CUST-1065,2026-07-02 10:37:30,2026-07-02 10:41:50,260,2026-07-02 10:37:30,Answered,Outbound,English,South,Billing,Resolved,0,257,3
CloudTech,C302,Hannah Abbott,CALL-103270,CUST-9624,2026-07-11 09:23:58,2026-07-11 09:27:09,191,2026-07-11 09:23:58,Answered,Inbound,French,East,Tech Support,Resolved,28,139,24
CloudTech,Unknown,Unknown,CALL-103271,CUST-2871,2026-07-10 23:56:14,2026-07-10 23:56:21,7,2026-07-10 23:56:14,Missed,Outbound,French,Central,General Sales,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-103272,CUST-8632,2026-07-08 07:20:01,2026-07-08 07:23:44,223,2026-07-08 07:20:01,Answered,Inbound,German,North,Billing,Unresolved,25,196,2
AeroCorp,A101,Alice Smith,CALL-103273,CUST-8246,2026-07-12 07:10:23,2026-07-12 07:12:46,143,2026-07-12 07:10:23,Answered,Outbound,Spanish,Central,General Sales,Resolved,33,89,21
EcoEnergy,E502,Nathan Drake,CALL-103274,CUST-6547,2026-07-10 12:00:03,2026-07-10 12:03:04,181,2026-07-10 12:00:03,Answered,Inbound,German,West,Tech Support,Unresolved,8,164,9
EcoEnergy,E503,Oliver Queen,CALL-103275,CUST-9916,2026-07-18 16:01:49,2026-07-18 16:05:46,237,2026-07-18 16:01:49,Answered,Inbound,German,East,General Sales,Resolved,13,224,0
AeroCorp,A103,Charlie Brown,CALL-103276,CUST-3086,2026-07-15 04:05:03,2026-07-15 04:07:47,164,2026-07-15 04:05:03,Answered,Inbound,French,Central,Billing,Resolved,2,162,0
AeroCorp,A102,Bob Johnson,CALL-103277,CUST-1620,2026-07-09 13:51:29,2026-07-09 13:53:21,112,2026-07-09 13:51:29,Answered,Inbound,German,South,Tech Support,Resolved,18,76,18
BioHealth,B203,Fiona Gallagher,CALL-103278,CUST-8800,2026-07-15 08:45:07,2026-07-15 08:48:08,181,2026-07-15 08:45:07,Answered,Inbound,French,Central,Account Queries,Resolved,16,138,27
EcoEnergy,E501,Molly Hooper,CALL-103279,CUST-4243,2026-07-05 15:56:07,2026-07-05 15:59:35,208,2026-07-05 15:56:07,Answered,Outbound,English,Central,Billing,Resolved,14,191,3
BioHealth,Unknown,Unknown,CALL-103280,CUST-1216,2026-07-02 16:03:04,2026-07-02 16:03:19,15,2026-07-02 16:03:04,Missed,Outbound,Spanish,North,Account Queries,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-103281,CUST-6842,2026-07-06 08:53:18,2026-07-06 08:59:05,347,2026-07-06 08:53:18,Answered,Inbound,English,North,Account Queries,Resolved,2,306,39
DeltaFinance,Unknown,Unknown,CALL-103282,CUST-2376,2026-07-13 13:33:06,2026-07-13 13:33:27,21,2026-07-13 13:33:06,Missed,Inbound,German,Central,Tech Support,Unresolved,0,0,0
DeltaFinance,D402,Karen Page,CALL-103283,CUST-6772,2026-07-06 14:51:51,2026-07-06 14:56:28,277,2026-07-06 14:51:51,Answered,Outbound,Hindi,West,Billing,Resolved,36,232,9
AeroCorp,A103,Charlie Brown,CALL-103284,CUST-2793,2026-07-06 13:44:58,2026-07-06 13:50:07,309,2026-07-06 13:44:58,Answered,Inbound,Hindi,Central,Billing,Resolved,4,267,38
EcoEnergy,E502,Nathan Drake,CALL-103285,CUST-6023,2026-07-12 14:56:00,2026-07-12 14:59:00,180,2026-07-12 14:56:00,Answered,Outbound,English,North,Tech Support,Resolved,0,167,13
EcoEnergy,E502,Nathan Drake,CALL-103286,CUST-5755,2026-07-14 11:21:04,2026-07-14 11:26:44,340,2026-07-14 11:21:04,Answered,Outbound,German,North,General Sales,Unresolved,42,240,58
DeltaFinance,D401,Jack Ryan,CALL-103287,CUST-8986,2026-07-18 08:48:46,2026-07-18 08:52:10,204,2026-07-18 08:48:46,Answered,Inbound,Spanish,Central,Account Queries,Unresolved,10,190,4
BioHealth,B201,Diana Prince,CALL-103288,CUST-2093,2026-07-07 19:22:53,2026-07-07 19:26:44,231,2026-07-07 19:22:53,Answered,Inbound,German,West,General Sales,Escalated,37,189,5
AeroCorp,A102,Bob Johnson,CALL-103289,CUST-8271,2026-07-06 13:32:06,2026-07-06 13:33:46,100,2026-07-06 13:32:06,Answered,Outbound,Hindi,West,Billing,Unresolved,17,75,8
CloudTech,Unknown,Unknown,CALL-103290,CUST-6222,2026-07-09 13:44:17,2026-07-09 13:44:38,21,2026-07-09 13:44:17,Missed,Inbound,English,Central,Account Queries,Unresolved,0,0,0
DeltaFinance,D401,Jack Ryan,CALL-103291,CUST-4128,2026-07-01 06:02:36,2026-07-01 06:05:41,185,2026-07-01 06:02:36,Answered,Outbound,Hindi,Central,General Sales,Unresolved,3,156,26
DeltaFinance,D401,Jack Ryan,CALL-103292,CUST-6237,2026-07-11 05:12:26,2026-07-11 05:15:38,192,2026-07-11 05:12:26,Answered,Inbound,Hindi,North,General Sales,Resolved,28,155,9
EcoEnergy,Unknown,Unknown,CALL-103293,CUST-3221,2026-07-21 08:41:03,2026-07-21 08:41:28,25,2026-07-21 08:41:03,Missed,Outbound,German,South,General Sales,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-103294,CUST-7423,2026-07-12 04:40:46,2026-07-12 04:43:17,151,2026-07-12 04:40:46,Answered,Inbound,Spanish,South,General Sales,Resolved,1,139,11
CloudTech,C301,George Clark,CALL-103295,CUST-7234,2026-07-18 05:09:04,2026-07-18 05:12:36,212,2026-07-18 05:09:04,Answered,Outbound,Hindi,North,Account Queries,Unresolved,10,188,14
CloudTech,C301,George Clark,CALL-103296,CUST-2501,2026-07-17 12:49:37,2026-07-17 12:52:59,202,2026-07-17 12:49:37,Answered,Inbound,Hindi,North,General Sales,Resolved,2,184,16
BioHealth,B203,Fiona Gallagher,CALL-103297,CUST-2575,2026-07-17 09:12:31,2026-07-17 09:15:33,182,2026-07-17 09:12:31,Answered,Outbound,Hindi,West,General Sales,Resolved,2,162,18
EcoEnergy,E501,Molly Hooper,CALL-103298,CUST-7582,2026-07-02 15:28:51,2026-07-02 15:31:53,182,2026-07-02 15:28:51,Answered,Outbound,Spanish,East,Account Queries,Resolved,8,159,15
EcoEnergy,E503,Oliver Queen,CALL-103299,CUST-3395,2026-07-07 06:59:19,2026-07-07 07:01:05,106,2026-07-07 06:59:19,Answered,Inbound,English,South,General Sales,Resolved,23,60,23
BioHealth,B203,Fiona Gallagher,CALL-103300,CUST-9316,2026-07-03 16:34:06,2026-07-03 16:37:00,174,2026-07-03 16:34:06,Answered,Inbound,French,East,General Sales,Resolved,10,142,22
BioHealth,Unknown,Unknown,CALL-103301,CUST-7801,2026-07-18 17:20:50,2026-07-18 17:21:17,27,2026-07-18 17:20:50,Missed,Inbound,German,East,Account Queries,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-103302,CUST-7264,2026-07-13 07:30:39,2026-07-13 07:34:45,246,2026-07-13 07:30:39,Answered,Inbound,German,East,General Sales,Unresolved,0,202,44
DeltaFinance,Unknown,Unknown,CALL-103303,CUST-1916,2026-07-05 15:28:08,2026-07-05 15:28:31,23,2026-07-05 15:28:08,Missed,Outbound,French,South,Billing,Unresolved,0,0,0
AeroCorp,A102,Bob Johnson,CALL-103304,CUST-2287,2026-07-02 20:15:27,2026-07-02 20:18:07,160,2026-07-02 20:15:27,Answered,Inbound,German,West,General Sales,Resolved,5,141,14
CloudTech,C303,Ian Malcolm,CALL-103305,CUST-6938,2026-07-16 16:22:46,2026-07-16 16:25:44,178,2026-07-16 16:22:46,Answered,Inbound,Spanish,Central,Tech Support,Resolved,11,161,6
AeroCorp,A102,Bob Johnson,CALL-103306,CUST-9029,2026-07-12 14:37:28,2026-07-12 14:41:54,266,2026-07-12 14:37:28,Answered,Inbound,Hindi,North,Tech Support,Resolved,5,245,16
CloudTech,C302,Hannah Abbott,CALL-103307,CUST-1623,2026-07-06 05:03:41,2026-07-06 05:07:09,208,2026-07-06 05:03:41,Answered,Inbound,French,South,Tech Support,Unresolved,0,166,42
AeroCorp,A103,Charlie Brown,CALL-103308,CUST-6872,2026-07-06 13:31:57,2026-07-06 13:35:37,220,2026-07-06 13:31:57,Answered,Outbound,English,West,Tech Support,Resolved,5,214,1
CloudTech,C303,Ian Malcolm,CALL-103309,CUST-1616,2026-07-01 09:57:17,2026-07-01 10:02:13,296,2026-07-01 09:57:17,Answered,Outbound,Spanish,East,Account Queries,Resolved,10,268,18
EcoEnergy,E503,Oliver Queen,CALL-103310,CUST-8450,2026-07-11 13:16:04,2026-07-11 13:19:07,183,2026-07-11 13:16:04,Answered,Inbound,Spanish,West,General Sales,Unresolved,2,141,40
EcoEnergy,E501,Molly Hooper,CALL-103311,CUST-4351,2026-07-02 10:53:57,2026-07-02 10:57:01,184,2026-07-02 10:53:57,Answered,Inbound,French,East,General Sales,Resolved,20,130,34
EcoEnergy,E501,Molly Hooper,CALL-103312,CUST-4391,2026-07-01 13:03:40,2026-07-01 13:05:33,113,2026-07-01 13:03:40,Answered,Inbound,Spanish,East,Account Queries,Resolved,18,76,19
DeltaFinance,Unknown,Unknown,CALL-103313,CUST-6249,2026-07-08 08:53:27,2026-07-08 08:53:35,8,2026-07-08 08:53:27,Missed,Outbound,German,South,Account Queries,Unresolved,0,0,0
CloudTech,C303,Ian Malcolm,CALL-103314,CUST-1179,2026-07-08 17:54:57,2026-07-08 17:59:34,277,2026-07-08 17:54:57,Answered,Inbound,French,East,General Sales,Resolved,1,264,12
EcoEnergy,Unknown,Unknown,CALL-103315,CUST-2650,2026-07-13 15:16:28,2026-07-13 15:16:49,21,2026-07-13 15:16:28,Missed,Inbound,English,East,Billing,Unresolved,0,0,0
AeroCorp,A102,Bob Johnson,CALL-103316,CUST-5966,2026-07-07 06:03:22,2026-07-07 06:06:34,192,2026-07-07 06:03:22,Answered,Inbound,English,Central,Billing,Resolved,3,188,1
EcoEnergy,E502,Nathan Drake,CALL-103317,CUST-7354,2026-07-20 17:22:10,2026-07-20 17:25:40,210,2026-07-20 17:22:10,Answered,Inbound,Spanish,Central,Tech Support,Resolved,0,209,1
EcoEnergy,E503,Oliver Queen,CALL-103318,CUST-9475,2026-07-19 13:38:24,2026-07-19 13:43:19,295,2026-07-19 13:38:24,Answered,Inbound,Spanish,West,General Sales,Resolved,12,267,16
AeroCorp,Unknown,Unknown,CALL-103319,CUST-2790,2026-07-11 05:58:54,2026-07-11 05:59:05,11,2026-07-11 05:58:54,Missed,Outbound,English,West,Account Queries,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-103320,CUST-6891,2026-07-01 23:18:54,2026-07-01 23:21:12,138,2026-07-01 23:18:54,Answered,Outbound,Spanish,Central,Billing,Resolved,9,124,5
BioHealth,B203,Fiona Gallagher,CALL-103321,CUST-8237,2026-07-14 12:47:42,2026-07-14 12:52:26,284,2026-07-14 12:47:42,Answered,Inbound,German,North,General Sales,Resolved,0,279,5
BioHealth,B203,Fiona Gallagher,CALL-103322,CUST-6406,2026-07-21 07:04:19,2026-07-21 07:08:02,223,2026-07-21 07:04:19,Answered,Outbound,Hindi,North,General Sales,Resolved,0,219,4
CloudTech,C303,Ian Malcolm,CALL-103323,CUST-5691,2026-07-16 15:29:30,2026-07-16 15:34:26,296,2026-07-16 15:29:30,Answered,Outbound,Spanish,East,General Sales,Unresolved,28,264,4
EcoEnergy,E501,Molly Hooper,CALL-103324,CUST-4988,2026-07-08 01:44:42,2026-07-08 01:47:26,164,2026-07-08 01:44:42,Answered,Inbound,French,South,Billing,Resolved,3,156,5
DeltaFinance,D402,Karen Page,CALL-103325,CUST-1756,2026-07-11 05:18:00,2026-07-11 05:22:09,249,2026-07-11 05:18:00,Answered,Inbound,Hindi,North,Account Queries,Unresolved,0,249,0
BioHealth,B203,Fiona Gallagher,CALL-103326,CUST-8534,2026-07-19 08:30:21,2026-07-19 08:32:59,158,2026-07-19 08:30:21,Answered,Inbound,English,Central,Account Queries,Escalated,9,148,1
CloudTech,C301,George Clark,CALL-103327,CUST-5326,2026-07-14 08:34:35,2026-07-14 08:37:27,172,2026-07-14 08:34:35,Answered,Outbound,French,North,Billing,Escalated,1,121,50
EcoEnergy,E503,Oliver Queen,CALL-103328,CUST-8118,2026-07-05 12:46:41,2026-07-05 12:51:34,293,2026-07-05 12:46:41,Answered,Outbound,French,South,Tech Support,Escalated,1,291,1
EcoEnergy,E501,Molly Hooper,CALL-103329,CUST-2137,2026-07-01 09:52:13,2026-07-01 09:55:19,186,2026-07-01 09:52:13,Answered,Inbound,French,West,Billing,Resolved,3,141,42
BioHealth,B202,Evan Wright,CALL-103330,CUST-2822,2026-07-01 06:55:00,2026-07-01 06:58:15,195,2026-07-01 06:55:00,Answered,Inbound,French,West,Tech Support,Escalated,15,177,3
AeroCorp,A103,Charlie Brown,CALL-103331,CUST-9643,2026-07-01 13:59:48,2026-07-01 14:00:12,24,2026-07-01 13:59:48,Dropped,Outbound,French,South,General Sales,Unresolved,0,0,0
DeltaFinance,D402,Karen Page,CALL-103332,CUST-7020,2026-07-02 01:55:17,2026-07-02 01:55:23,6,2026-07-02 01:55:17,Dropped,Inbound,English,North,Account Queries,Unresolved,0,0,0
EcoEnergy,E503,Oliver Queen,CALL-103333,CUST-2133,2026-07-19 09:17:20,2026-07-19 09:21:40,260,2026-07-19 09:17:20,Answered,Inbound,Hindi,Central,Billing,Escalated,41,193,26
CloudTech,C302,Hannah Abbott,CALL-103334,CUST-4102,2026-07-19 13:29:42,2026-07-19 13:34:03,261,2026-07-19 13:29:42,Answered,Inbound,Spanish,West,Tech Support,Escalated,14,236,11
BioHealth,Unknown,Unknown,CALL-103335,CUST-7652,2026-07-19 14:23:48,2026-07-19 14:24:15,27,2026-07-19 14:23:48,Missed,Inbound,French,West,Billing,Unresolved,0,0,0
DeltaFinance,D401,Jack Ryan,CALL-103336,CUST-8055,2026-07-09 09:30:40,2026-07-09 09:30:50,10,2026-07-09 09:30:40,Dropped,Inbound,French,Central,General Sales,Unresolved,0,0,0
BioHealth,B201,Diana Prince,CALL-103337,CUST-9309,2026-07-07 07:29:44,2026-07-07 07:33:10,206,2026-07-07 07:29:44,Answered,Inbound,English,North,Billing,Resolved,4,149,53
EcoEnergy,Unknown,Unknown,CALL-103338,CUST-2629,2026-07-17 01:19:29,2026-07-17 01:19:54,25,2026-07-17 01:19:29,Missed,Inbound,Spanish,South,Tech Support,Unresolved,0,0,0
AeroCorp,A102,Bob Johnson,CALL-103339,CUST-3772,2026-07-13 14:03:49,2026-07-13 14:06:57,188,2026-07-13 14:03:49,Answered,Inbound,Hindi,West,Tech Support,Resolved,1,165,22
EcoEnergy,E503,Oliver Queen,CALL-103340,CUST-1210,2026-07-06 09:50:23,2026-07-06 09:53:46,203,2026-07-06 09:50:23,Answered,Inbound,French,North,General Sales,Unresolved,61,120,22
AeroCorp,A103,Charlie Brown,CALL-103341,CUST-1731,2026-07-08 10:19:41,2026-07-08 10:22:46,185,2026-07-08 10:19:41,Answered,Inbound,French,West,Tech Support,Resolved,2,178,5
CloudTech,C303,Ian Malcolm,CALL-103342,CUST-5163,2026-07-18 09:13:53,2026-07-18 09:17:58,245,2026-07-18 09:13:53,Answered,Inbound,Hindi,Central,Tech Support,Resolved,34,180,31
EcoEnergy,E503,Oliver Queen,CALL-103343,CUST-6208,2026-07-08 16:41:37,2026-07-08 16:43:32,115,2026-07-08 16:41:37,Answered,Inbound,English,Central,General Sales,Unresolved,10,95,10
CloudTech,C301,George Clark,CALL-103344,CUST-2721,2026-07-21 15:07:30,2026-07-21 15:11:23,233,2026-07-21 15:07:30,Answered,Inbound,Hindi,Central,Account Queries,Resolved,16,195,22
CloudTech,C302,Hannah Abbott,CALL-103345,CUST-1266,2026-07-03 21:52:21,2026-07-03 21:55:38,197,2026-07-03 21:52:21,Answered,Inbound,French,West,Billing,Resolved,8,170,19
AeroCorp,Unknown,Unknown,CALL-103346,CUST-2951,2026-07-04 16:57:44,2026-07-04 16:58:02,18,2026-07-04 16:57:44,Missed,Outbound,Hindi,East,General Sales,Unresolved,0,0,0
BioHealth,Unknown,Unknown,CALL-103347,CUST-8824,2026-07-17 19:38:49,2026-07-17 19:39:01,12,2026-07-17 19:38:49,Missed,Outbound,English,South,Tech Support,Unresolved,0,0,0
AeroCorp,A101,Alice Smith,CALL-103348,CUST-1146,2026-07-04 15:24:31,2026-07-04 15:28:42,251,2026-07-04 15:24:31,Answered,Outbound,German,North,Billing,Resolved,8,238,5
CloudTech,C302,Hannah Abbott,CALL-103349,CUST-4578,2026-07-18 14:36:52,2026-07-18 14:37:01,9,2026-07-18 14:36:52,Dropped,Outbound,Spanish,Central,Billing,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-103350,CUST-1354,2026-07-20 08:53:13,2026-07-20 08:56:02,169,2026-07-20 08:53:13,Answered,Inbound,English,North,Account Queries,Resolved,6,109,54
AeroCorp,A102,Bob Johnson,CALL-103351,CUST-8487,2026-07-03 12:06:26,2026-07-03 12:09:17,171,2026-07-03 12:06:26,Answered,Inbound,Spanish,West,Account Queries,Resolved,5,109,57
EcoEnergy,Unknown,Unknown,CALL-103352,CUST-7802,2026-07-12 13:16:38,2026-07-12 13:16:48,10,2026-07-12 13:16:38,Missed,Inbound,Spanish,Central,Account Queries,Unresolved,0,0,0
EcoEnergy,E502,Nathan Drake,CALL-103353,CUST-6770,2026-07-16 08:52:58,2026-07-16 08:56:26,208,2026-07-16 08:52:58,Answered,Inbound,French,Central,Account Queries,Resolved,3,205,0
CloudTech,Unknown,Unknown,CALL-103354,CUST-5766,2026-07-18 17:47:30,2026-07-18 17:47:39,9,2026-07-18 17:47:30,Missed,Inbound,German,North,Billing,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-103355,CUST-4217,2026-07-12 06:16:55,2026-07-12 06:19:19,144,2026-07-12 06:16:55,Answered,Inbound,English,Central,Tech Support,Escalated,8,133,3
CloudTech,C301,George Clark,CALL-103356,CUST-3463,2026-07-19 11:10:31,2026-07-19 11:13:47,196,2026-07-19 11:10:31,Answered,Inbound,Hindi,Central,Account Queries,Escalated,2,181,13
DeltaFinance,D402,Karen Page,CALL-103357,CUST-7891,2026-07-06 15:22:03,2026-07-06 15:24:33,150,2026-07-06 15:22:03,Answered,Inbound,Spanish,North,Account Queries,Escalated,5,143,2
EcoEnergy,E501,Molly Hooper,CALL-103358,CUST-1188,2026-07-20 17:20:55,2026-07-20 17:23:25,150,2026-07-20 17:20:55,Answered,Inbound,French,North,Billing,Resolved,13,129,8
AeroCorp,A101,Alice Smith,CALL-103359,CUST-7110,2026-07-06 10:43:52,2026-07-06 10:44:17,25,2026-07-06 10:43:52,Dropped,Outbound,English,West,Billing,Unresolved,0,0,0
DeltaFinance,D402,Karen Page,CALL-103360,CUST-4370,2026-07-14 08:31:27,2026-07-14 08:35:49,262,2026-07-14 08:31:27,Answered,Inbound,Hindi,East,Billing,Escalated,5,232,25
EcoEnergy,E503,Oliver Queen,CALL-103361,CUST-1597,2026-07-11 04:25:13,2026-07-11 04:25:41,28,2026-07-11 04:25:13,Dropped,Outbound,English,South,Account Queries,Unresolved,0,0,0
AeroCorp,Unknown,Unknown,CALL-103362,CUST-9394,2026-07-10 14:43:03,2026-07-10 14:43:08,5,2026-07-10 14:43:03,Missed,Inbound,French,North,Tech Support,Unresolved,0,0,0
CloudTech,C301,George Clark,CALL-103363,CUST-4568,2026-07-17 07:51:12,2026-07-17 07:53:56,164,2026-07-17 07:51:12,Answered,Inbound,Spanish,North,General Sales,Resolved,15,124,25
DeltaFinance,D402,Karen Page,CALL-103364,CUST-8476,2026-07-03 10:55:36,2026-07-03 10:58:09,153,2026-07-03 10:55:36,Answered,Outbound,German,South,Account Queries,Resolved,46,105,2
DeltaFinance,D403,Leo Fitz,CALL-103365,CUST-7336,2026-07-21 15:23:11,2026-07-21 15:27:11,240,2026-07-21 15:23:11,Answered,Inbound,English,West,Tech Support,Resolved,65,175,0
DeltaFinance,D402,Karen Page,CALL-103366,CUST-3818,2026-07-08 16:27:11,2026-07-08 16:27:19,8,2026-07-08 16:27:11,Dropped,Inbound,Hindi,South,Tech Support,Unresolved,0,0,0
DeltaFinance,D403,Leo Fitz,CALL-103367,CUST-3847,2026-07-20 15:04:01,2026-07-20 15:07:42,221,2026-07-20 15:04:01,Answered,Inbound,German,Central,General Sales,Resolved,12,189,20
AeroCorp,A103,Charlie Brown,CALL-103368,CUST-6394,2026-07-02 13:26:17,2026-07-02 13:30:03,226,2026-07-02 13:26:17,Answered,Inbound,German,Central,Account Queries,Unresolved,2,218,6
AeroCorp,A101,Alice Smith,CALL-103369,CUST-7761,2026-07-02 14:08:58,2026-07-02 14:13:20,262,2026-07-02 14:08:58,Answered,Inbound,French,South,General Sales,Resolved,16,242,4
BioHealth,B202,Evan Wright,CALL-103370,CUST-1496,2026-07-10 19:20:33,2026-07-10 19:21:57,84,2026-07-10 19:20:33,Answered,Inbound,French,Central,Account Queries,Resolved,1,81,2
DeltaFinance,D403,Leo Fitz,CALL-103371,CUST-8922,2026-07-10 15:56:40,2026-07-10 16:00:11,211,2026-07-10 15:56:40,Answered,Inbound,German,South,Tech Support,Resolved,6,201,4
BioHealth,B202,Evan Wright,CALL-103372,CUST-3625,2026-07-12 18:35:21,2026-07-12 18:39:07,226,2026-07-12 18:35:21,Answered,Inbound,Hindi,Central,General Sales,Resolved,21,193,12
BioHealth,B203,Fiona Gallagher,CALL-103373,CUST-5602,2026-07-05 13:20:48,2026-07-05 13:23:56,188,2026-07-05 13:20:48,Answered,Inbound,English,East,General Sales,Resolved,36,140,12
CloudTech,C301,George Clark,CALL-103374,CUST-7482,2026-07-02 15:45:25,2026-07-02 15:48:34,189,2026-07-02 15:45:25,Answered,Inbound,English,West,Account Queries,Unresolved,0,165,24
CloudTech,Unknown,Unknown,CALL-103375,CUST-5256,2026-07-09 21:04:25,2026-07-09 21:04:40,15,2026-07-09 21:04:25,Missed,Inbound,French,Central,Account Queries,Unresolved,0,0,0
DeltaFinance,D402,Karen Page,CALL-103376,CUST-1597,2026-07-04 22:29:21,2026-07-04 22:29:41,20,2026-07-04 22:29:21,Dropped,Outbound,Spanish,Central,Billing,Unresolved,0,0,0
CloudTech,C302,Hannah Abbott,CALL-103377,CUST-9526,2026-07-06 15:55:32,2026-07-06 15:58:42,190,2026-07-06 15:55:32,Answered,Inbound,German,North,Billing,Unresolved,2,180,8
BioHealth,B202,Evan Wright,CALL-103378,CUST-3889,2026-07-08 06:28:33,2026-07-08 06:32:19,226,2026-07-08 06:28:33,Answered,Inbound,English,North,General Sales,Unresolved,4,185,37
CloudTech,C301,George Clark,CALL-103379,CUST-2286,2026-07-01 06:53:01,2026-07-01 06:53:25,24,2026-07-01 06:53:01,Dropped,Outbound,German,North,Tech Support,Unresolved,0,0,0
CloudTech,C302,Hannah Abbott,CALL-103380,CUST-9929,2026-07-09 06:04:24,2026-07-09 06:04:31,7,2026-07-09 06:04:24,Dropped,Inbound,Hindi,North,Tech Support,Unresolved,0,0,0
EcoEnergy,E502,Nathan Drake,CALL-103381,CUST-4545,2026-07-14 05:08:27,2026-07-14 05:11:38,191,2026-07-14 05:08:27,Answered,Outbound,French,East,General Sales,Resolved,0,181,10
CloudTech,C303,Ian Malcolm,CALL-103382,CUST-5166,2026-07-09 13:52:09,2026-07-09 13:56:26,257,2026-07-09 13:52:09,Answered,Inbound,Hindi,North,General Sales,Resolved,37,184,36
DeltaFinance,Unknown,Unknown,CALL-103383,CUST-6025,2026-07-21 09:22:08,2026-07-21 09:22:20,12,2026-07-21 09:22:08,Missed,Inbound,English,West,Billing,Unresolved,0,0,0
EcoEnergy,E503,Oliver Queen,CALL-103384,CUST-6127,2026-07-14 07:27:21,2026-07-14 07:29:39,138,2026-07-14 07:27:21,Answered,Inbound,German,South,General Sales,Resolved,24,111,3
DeltaFinance,D401,Jack Ryan,CALL-103385,CUST-4154,2026-07-06 15:20:27,2026-07-06 15:22:14,107,2026-07-06 15:20:27,Answered,Outbound,English,West,Billing,Resolved,1,106,0
EcoEnergy,E503,Oliver Queen,CALL-103386,CUST-8829,2026-07-10 14:12:05,2026-07-10 14:14:32,147,2026-07-10 14:12:05,Answered,Outbound,German,South,Billing,Unresolved,12,135,0
